,Voltage,Current,Current Density
0,0.28815628815628813,0.011970600205894322,0.20638965872231588
1,0.29181929181929184,0.005985300102947161,0.10319482936115794
2,0.29426129426129427,0.005985300102947161,0.10319482936115794
3,0.2893772893772894,0.011970600205894322,0.20638965872231588
4,0.2893772893772894,0.011970600205894322,0.20638965872231588
5,0.29426129426129427,0.023941200411788644,0.41277931744463175
6,0.29304029304029305,0.011970600205894322,0.20638965872231588
7,0.2893772893772894,0.011970600205894322,0.20638965872231588
8,0.2905982905982906,0.011970600205894322,0.20638965872231588
9,0.28815628815628813,0.005985300102947161,0.10319482936115794
10,0.29181929181929184,0.005985300102947161,0.10319482936115794
11,0.2844932844932845,0.011970600205894322,0.20638965872231588
12,0.2905982905982906,0.011970600205894322,0.20638965872231588
13,0.2905982905982906,0.005985300102947161,0.10319482936115794
14,0.29181929181929184,0.011970600205894322,0.20638965872231588
15,0.2905982905982906,0.017955900308841487,0.3095844880834739
16,0.2893772893772894,0.011970600205894322,0.20638965872231588
17,0.2905982905982906,0.011970600205894322,0.20638965872231588
18,0.2893772893772894,0.017955900308841487,0.3095844880834739
19,0.2905982905982906,0.017955900308841487,0.3095844880834739
20,0.2869352869352869,0.005985300102947161,0.10319482936115794
21,0.28815628815628813,0.005985300102947161,0.10319482936115794
22,0.28815628815628813,0.017955900308841487,0.3095844880834739
23,0.29181929181929184,0.011970600205894322,0.20638965872231588
24,0.2893772893772894,0.005985300102947161,0.10319482936115794
25,0.2893772893772894,0.023941200411788644,0.41277931744463175
26,0.2869352869352869,0.011970600205894322,0.20638965872231588
27,0.2905982905982906,0.0,0.0
28,0.2893772893772894,0.023941200411788644,0.41277931744463175
29,0.28815628815628813,0.011970600205894322,0.20638965872231588
30,0.2857142857142857,0.011970600205894322,0.20638965872231588
31,0.2893772893772894,0.011970600205894322,0.20638965872231588
32,0.2869352869352869,0.017955900308841487,0.3095844880834739
33,0.2857142857142857,0.023941200411788644,0.41277931744463175
34,0.2869352869352869,0.0,0.0
35,0.2857142857142857,0.0,0.0
36,0.2869352869352869,0.029926500514735808,0.5159741468057898
37,0.2844932844932845,0.011970600205894322,0.20638965872231588
38,0.28815628815628813,0.0,0.0
39,0.28815628815628813,0.011970600205894322,0.20638965872231588
40,0.28815628815628813,0.017955900308841487,0.3095844880834739
41,0.28205128205128205,0.005985300102947161,0.10319482936115794
42,0.28815628815628813,0.017955900308841487,0.3095844880834739
43,0.2869352869352869,0.023941200411788644,0.41277931744463175
44,0.2905982905982906,0.011970600205894322,0.20638965872231588
45,0.28327228327228327,0.005985300102947161,0.10319482936115794
46,0.2869352869352869,0.017955900308841487,0.3095844880834739
47,0.2869352869352869,0.011970600205894322,0.20638965872231588
48,0.28327228327228327,0.017955900308841487,0.3095844880834739
49,0.2844932844932845,0.017955900308841487,0.3095844880834739
50,0.28205128205128205,0.005985300102947161,0.10319482936115794
51,0.2857142857142857,0.005985300102947161,0.10319482936115794
52,0.28327228327228327,0.017955900308841487,0.3095844880834739
53,0.2857142857142857,0.005985300102947161,0.10319482936115794
54,0.2857142857142857,0.011970600205894322,0.20638965872231588
55,0.28327228327228327,0.011970600205894322,0.20638965872231588
56,0.2857142857142857,0.017955900308841487,0.3095844880834739
57,0.2857142857142857,0.005985300102947161,0.10319482936115794
58,0.28327228327228327,0.011970600205894322,0.20638965872231588
59,0.2844932844932845,0.0,0.0
60,0.28205128205128205,0.017955900308841487,0.3095844880834739
61,0.28815628815628813,0.017955900308841487,0.3095844880834739
62,0.2857142857142857,0.005985300102947161,0.10319482936115794
63,0.2844932844932845,0.011970600205894322,0.20638965872231588
64,0.2844932844932845,0.0,0.0
65,0.28205128205128205,0.005985300102947161,0.10319482936115794
66,0.2844932844932845,0.011970600205894322,0.20638965872231588
67,0.28327228327228327,0.005985300102947161,0.10319482936115794
68,0.28327228327228327,0.0,0.0
69,0.28327228327228327,0.017955900308841487,0.3095844880834739
70,0.28327228327228327,0.011970600205894322,0.20638965872231588
71,0.28327228327228327,0.005985300102947161,0.10319482936115794
72,0.2796092796092796,0.005985300102947161,0.10319482936115794
73,0.2844932844932845,0.005985300102947161,0.10319482936115794
74,0.2857142857142857,0.005985300102947161,0.10319482936115794
75,0.28205128205128205,0.011970600205894322,0.20638965872231588
76,0.2857142857142857,0.011970600205894322,0.20638965872231588
77,0.28083028083028083,0.011970600205894322,0.20638965872231588
78,0.28083028083028083,0.017955900308841487,0.3095844880834739
79,0.2796092796092796,0.011970600205894322,0.20638965872231588
80,0.2771672771672772,0.011970600205894322,0.20638965872231588
81,0.28083028083028083,0.005985300102947161,0.10319482936115794
82,0.28083028083028083,0.017955900308841487,0.3095844880834739
83,0.28205128205128205,0.017955900308841487,0.3095844880834739
84,0.2844932844932845,0.005985300102947161,0.10319482936115794
85,0.28083028083028083,0.011970600205894322,0.20638965872231588
86,0.28083028083028083,0.017955900308841487,0.3095844880834739
87,0.28083028083028083,0.017955900308841487,0.3095844880834739
88,0.28327228327228327,0.017955900308841487,0.3095844880834739
89,0.28205128205128205,0.005985300102947161,0.10319482936115794
90,0.2796092796092796,0.023941200411788644,0.41277931744463175
91,0.28083028083028083,0.011970600205894322,0.20638965872231588
92,0.28327228327228327,0.017955900308841487,0.3095844880834739
93,0.28083028083028083,0.005985300102947161,0.10319482936115794
94,0.28083028083028083,0.011970600205894322,0.20638965872231588
95,0.2796092796092796,0.0,0.0
96,0.28083028083028083,0.023941200411788644,0.41277931744463175
97,0.2771672771672772,0.017955900308841487,0.3095844880834739
98,0.27594627594627597,0.005985300102947161,0.10319482936115794
99,0.2783882783882784,0.011970600205894322,0.20638965872231588
100,0.2796092796092796,0.005985300102947161,0.10319482936115794
101,0.27472527472527475,0.005985300102947161,0.10319482936115794
102,0.2771672771672772,0.017955900308841487,0.3095844880834739
103,0.27472527472527475,0.005985300102947161,0.10319482936115794
104,0.2796092796092796,0.023941200411788644,0.41277931744463175
105,0.27472527472527475,0.0,0.0
106,0.2783882783882784,0.011970600205894322,0.20638965872231588
107,0.27594627594627597,0.005985300102947161,0.10319482936115794
108,0.27594627594627597,0.011970600205894322,0.20638965872231588
109,0.27472527472527475,0.017955900308841487,0.3095844880834739
110,0.2771672771672772,0.011970600205894322,0.20638965872231588
111,0.27472527472527475,0.011970600205894322,0.20638965872231588
112,0.2783882783882784,0.011970600205894322,0.20638965872231588
113,0.2771672771672772,0.017955900308841487,0.3095844880834739
114,0.2783882783882784,0.005985300102947161,0.10319482936115794
115,0.27106227106227104,0.005985300102947161,0.10319482936115794
116,0.27350427350427353,0.011970600205894322,0.20638965872231588
117,0.27594627594627597,0.023941200411788644,0.41277931744463175
118,0.27350427350427353,0.029926500514735808,0.5159741468057898
119,0.27350427350427353,0.011970600205894322,0.20638965872231588
120,0.27594627594627597,0.017955900308841487,0.3095844880834739
121,0.27594627594627597,0.011970600205894322,0.20638965872231588
122,0.27594627594627597,0.011970600205894322,0.20638965872231588
123,0.27106227106227104,0.017955900308841487,0.3095844880834739
124,0.27472527472527475,0.017955900308841487,0.3095844880834739
125,0.27594627594627597,0.023941200411788644,0.41277931744463175
126,0.27228327228327226,0.029926500514735808,0.5159741468057898
127,0.27228327228327226,0.017955900308841487,0.3095844880834739
128,0.27228327228327226,0.023941200411788644,0.41277931744463175
129,0.27106227106227104,0.017955900308841487,0.3095844880834739
130,0.27472527472527475,0.005985300102947161,0.10319482936115794
131,0.27106227106227104,0.023941200411788644,0.41277931744463175
132,0.27106227106227104,0.005985300102947161,0.10319482936115794
133,0.2698412698412698,0.017955900308841487,0.3095844880834739
